user_id,track_id,listen_count,rating
USR_0278,1FMCxWp9kcTLErK0ruiXsi,12,5
USR_0278,2YkjXEab4USTV9uuAgC90E,3,4
USR_0278,1ZycJRpLOazlLcoFGxGROO,2,3
USR_0278,5lwsXhSXKFoxoGOFLZdQX6,21,5
USR_0278,6fthf7skbGbXydF1kQSdtB,5,3
USR_0278,2t8yVaLvJ0RenpXUIAC52d,23,5
USR_0279,0ZWSpn7UgqAp4exbKEUD5g,12,3
USR_0279,0v2J4ihCnhNeFQJ8G2Z20h,12,3
USR_0279,2ok2FRBdJTClHUN68whaEE,4,3
USR_0279,4fstRzA1RrdKfjNPAyIvm2,17,5
USR_0279,7aW3SM5qFJu0IYVOWrAvRQ,18,5
USR_0279,1pwo8l3Ko7idwaz4LVUEC4,1,4
USR_0279,3qZ9yymyjq1Akl7QYYUs1V,3,3
USR_0279,5qTDxrddYdOd9byGfEhG7S,1,3
USR_0279,69qyVoO6s0Gh8dTuOlcH11,3,4
USR_0279,6uslSzMm1xIuCf5p9ECEtz,4,1
USR_0279,5QeUZ1Z4xSCegBXutW3IIt,4,3
USR_0279,34CuWXYL4yE4zgUR7yKqC3,6,4
USR_0279,1Ep3W7DYe6JxWsWHb3SKL1,6,4
USR_0279,0QhefUe6c2DvafqVV7hpcc,13,5
USR_0279,3iUCxPoP5K3s7LqrDNrx5G,1,3
USR_0279,08atpBEogaRGz58N7yVi0J,38,5
USR_0279,7kh5nRrZaIZyXFS5v7XF5K,2,4
USR_0279,53P0ZBGT7BxNtSCfAvgRuT,1,4
USR_0279,3rX5RgB84ZeoOwzN9UgLzy,11,4
USR_0279,2r3W5VKpa07a52vvytL65Z,19,5
USR_0279,3WjB31CX2gSb6pCkejXkmb,12,5
USR_0279,2prHMFvkekTqqFdB5r6QJJ,5,3
USR_0279,2XdgSB4TtzUHQYCMfSHbFI,9,5
USR_0279,3labT48xWDOOR5dWUUPCkk,15,5
USR_0279,098JkS7tAsZTercwhdBGKa,2,4
USR_0279,220KixT3GAKMGZbg0V17Mx,7,5
USR_0279,1gWtHDe403RuyZqhvSRcv8,6,3
USR_0279,6qX4gWRXTRPIrEfNuNaYye,9,5
USR_0279,4iwChnVkJz2STSniIn3QMR,6,5
USR_0279,0IQGNx2y8xUec752lNCUQk,6,4
USR_0279,5G3lcCQtZdlInDEUL0gMxW,15,5
USR_0279,5XUS71RJvyIKKb2dUmH8rQ,1,3
USR_0279,1i7Yu7sssW4EDkNEdgoZd0,41,5
USR_0279,7J71UUAhb3Z9Ydkuji4QP8,4,2
USR_0279,4fpAxDV1fhSHMotzyKkFhz,2,4
USR_0279,0hCB0YR03f6AmQaHbwWDe8,2,1
USR_0279,6b6uLZsoGhObYexIxnRbIb,4,4
USR_0279,0sXnh5aSCJm9OMwT73JPjS,3,4
USR_0279,17vupJrjeDfny9XLt2micF,7,4
USR_0279,4sowXQ4eDqO3VA7dSGsEFe,6,4
USR_0280,4CweuuMMzi71pO0MSRgyaT,13,4
USR_0280,6A24sEqvWg3mhU5fOLsjom,3,4
USR_0280,2OMUMkDmw7grbkPJuIK9Eu,2,4
USR_0280,2xCevhHBY5EvjmMKUq68Ol,12,5
USR_0280,7quuwATpqJ08SMd21aXLVM,19,4
USR_0280,7E79rwQCqGEhO6zlWHtVUD,5,4
USR_0280,211SnSPPUD5xRwN1rcofxf,7,4
USR_0280,7mk16afnEzCXgVZ1ibOV9d,35,4
USR_0280,4GJsCH3QB4zsTaj4GU6gtR,18,4
USR_0280,2wz5weI4PREzpexKfrKgwv,31,5
USR_0280,2vEkF5UazjaBL6CpG2BZgq,8,5
USR_0280,3LAqlsucNdQnRARPxCK7Bm,23,5
USR_0280,6j5L1b5rMbcchumshaXngz,1,4
USR_0280,2fRNh0nHx2WQUyoAz5bhL2,2,3
USR_0280,0pQHHC78LD1a5bc8Ku3IbA,1,4
USR_0280,3ap3FsiJGIMlXpPpk7e5vQ,1,4
USR_0280,04LPaVRfnDvIOYLch8BvNK,5,3
USR_0280,7C8VVj1kpwPwyT4aMejIXp,7,5
USR_0280,1wLhwzPAtze5JT8qqXlqaO,7,3
USR_0280,6OyDyptj7MqDUwNssw6xXK,6,5
USR_0280,6qBDXAIxumtwgXW7ryNZ1b,14,3
USR_0280,7jp3STyCSsoakSPUoKTtFX,2,4
USR_0280,1bLCZCBe6l6GOMAEuzrVSp,37,5
USR_0280,6ilx2yGLSPgA89R71VgOgY,9,4
USR_0280,4nyUP2mxNkuBibVzGY2Cvb,2,2
USR_0280,6MlGqWzDiLkZ0vmAEsisEk,1,4
USR_0280,2BgEsaKNfHUdlh97KmvFyo,13,4
USR_0280,4JrnZmOfgmVStNzxqDnznZ,22,5
USR_0280,1bTN9VTnmJTVQEhpm9Jgm7,3,4
USR_0280,3kpgzILhZxHmviaAc6BPiw,5,3
USR_0280,0BqQWfhMrkpRAUCbdfdHUC,1,4
USR_0280,21gmVAxDMDWu7R2BI1ePzT,18,4
USR_0280,5HXRiyFa96c7AiJKaFZWHp,20,5
USR_0280,76jRSSkd4pLwUflgwSeuB0,5,5
USR_0280,3AogAl7igQwbkjVjJSuP0J,8,3
USR_0280,1xf9wHc2yMl7uHcZdGqzg7,11,5
USR_0280,5kNUT32bVoptcf1j88ldAU,14,3
USR_0280,46HbdAMhuGHZ33BERv5sPE,26,5
USR_0280,5prhBKSbmihRLLgIHTjnPE,7,3
USR_0280,40hHmaHKIzNRT166MjNV0q,1,3
USR_0280,2of5xn0GU0TdFneR1saRLH,3,4
USR_0280,6tfirBYbe6HMTEtxW5PPQl,17,5
USR_0280,2a0Rhw8kSb0JL7DO96MZ7M,5,4
USR_0281,7rSFIblcpjE7b0GA8Ezqda,1,3
USR_0281,0DhkTGjEaIHaSxTfC14BFm,12,5
USR_0281,03WmeqPnjaBnm4lfwm8v8z,5,4
USR_0281,1yDH0C7Tx4UnlR2BzDszZv,4,2
USR_0281,2f7HKQh8zptKYnO6aIhErl,8,4
USR_0281,5typqN86ILGtw1dYhMqEqN,14,3
USR_0281,5znIVOv7RucpCHGkbonySq,4,2
USR_0281,2HLe729GP8C0CuAI6fY2zo,2,2
USR_0281,3K2XoWLWdcvI0w1YuKI9dd,2,4
USR_0281,1plWd6HPu5RUGa3kszuaYA,3,3
USR_0281,5Bu9EOovWXioFMxkXBA2lc,15,5
USR_0281,7hzXlxuimQvYSpr5XOSOFK,1,3
USR_0281,2Lb8tCvwV9CVSEjO9uTWWI,4,3
USR_0281,4a17WC0Cf5hSKFD6ts57mk,13,5
USR_0281,2gccJlozTRgHvZuUuyxjYx,27,5
USR_0281,5HDPtsnyb3maFmPL8LLUTG,4,4
USR_0281,64atcQ5y1v08293qwuMLGq,13,4
USR_0281,1oKW2SybrxlA4xjB1MiAZ1,3,4
USR_0281,2CWYATyxjd8tOsXdyuRWUv,14,3
USR_0281,5FWF91jFypdEYNZkRW9OnV,3,2
USR_0281,5Tp5zlCgbwXLMa3pgYsNMl,1,4
USR_0281,4mAqG6KNWZQiekSthr2QtL,15,5
USR_0281,34aycmeaxuuxipebrdkLUP,3,4
USR_0281,4ti5I6Wxmj8CNpAxVHKohx,4,4
USR_0281,7cwuk7OJRQQEbuPMB1u67e,6,3
USR_0281,72aE17MO1hgAziGJa6bQQe,10,5
USR_0281,4TtKJMwpf4Df6vacawP1k3,4,4
USR_0281,1OEoi4VpkFJFWdcHFRJHg7,2,3
USR_0281,51d2gWkWaJ3iw4gf7XJiGI,11,3
USR_0281,4yjJ0fj3V3Xmqq871Tf36q,14,5
USR_0281,7xwRaJ1lRL0vdrCFIbrvoU,3,2
USR_0281,5eIx02KMwP6qMG8tcZxKhG,25,4
USR_0281,7HGb3j0nP1NnmaF9dsA2cR,13,4
USR_0281,6VLkQYUUkmhY81HR1RAgX9,16,5
USR_0281,47raoKAFAfi4TjKCVLpChC,12,5
USR_0281,6KJ5lOiYbfxc6Fx9pcfLWS,4,1
USR_0281,5MLjXv7wSDONqhLLov1zyT,4,3
USR_0281,534weu3DIwV9UELLTGanOC,3,4
USR_0282,5cVrS1jxLYpSmhn4axqnRR,12,4
USR_0282,2ZtD58asbmKcjqf87h7GSn,10,3
USR_0282,0rH0mprtecH3grD9HFM5AD,4,4
USR_0282,50eIA11EMqeMeEjYjMvPIe,10,5
USR_0282,25g6bnK8LGwPU2WcUwWfwM,12,5
USR_0282,73se54LukI1xEPE8XKsrWf,1,1
USR_0282,6Cp1LNb26iMtPT7JTtEZyD,1,3
USR_0282,64Ei3OCnT9OosQfjNz6enh,1,3
USR_0282,1NoE1pEKbjVDmwLvrMsoop,7,5
USR_0282,0uLjWjm4sM3lL3vn7DBgTK,21,5
USR_0282,4qwM7Du9qynxLlTcx7jGZT,3,4
USR_0282,2cRgo1TiPm7SnPvYzvbOLf,7,3
USR_0282,5626KdflSKfeDK7RJQfSrE,9,5
USR_0282,46JsxiI6tGMzipdW6CY40H,10,5
USR_0282,7HNBVsVf4qdtAy96UshBml,1,4
USR_0282,0kNW57VORilcWrslY4d9mc,8,4
USR_0282,4yRtRbhXvKuxfig9nzhcc1,3,3
USR_0282,0mqwRIf9JtBGf2VPcBXFi1,1,3
USR_0282,47QwZG9DGA97qTESmGZjQl,2,2
USR_0282,6pn87YG5rEraV2Jntk2UHr,17,5
USR_0283,1y6U7lkjFyDFx0UuRDsRmY,15,5
USR_0283,73FVL99giEPEaiekF3wK5S,19,5
USR_0283,0TxSk5fpK01cBLV9ePqcE6,10,4
USR_0283,1hv6sZMBlJb6DHjWYXAsBc,5,5
USR_0283,07zQBNfxQWG6dQZUO4DM9l,19,5
USR_0283,62L4gX0hWCso6ikzA9yjpe,16,4
USR_0283,6VgavNqZJnJeE5Yk7CCJZ4,20,4
USR_0283,66KVIjEwH9XArIxx9Af5oz,9,4
USR_0283,31vF1iGX0S3Dtv0rQfEksJ,3,2
USR_0283,21PdhqPPKCwGvbucz1dKpf,4,3
USR_0283,03RruqL6P3illbLLitAKnB,9,5
USR_0283,2YMaP9dPFcRfTjiKbZcuLQ,1,3
USR_0283,4B2OmQGLBVB51aYNgUvXeM,20,5
USR_0283,2PhHi9LIDkVGYS5nNaSyoP,4,4
USR_0283,3v7WoTaks1Ydm4eSyxzcu1,9,4
USR_0283,6lKRMylSZMtA7EqPl0pcdI,8,3
USR_0283,2ZZOI5b7TVRONqX2hc6S9F,2,1
USR_0283,1EHwYfkEY2rDe2VjTymcVQ,19,4
USR_0283,6Zdk2MjRX7dkrXFhWawR56,26,5
USR_0283,1xB3YT8Rakvnfcc1dp2kzJ,20,4
USR_0283,6qqK0oeBRapZn8f9hJJENw,9,5
USR_0283,2mKK3LiuDQO3ZoyD2FYpCR,1,3
USR_0283,6oYjESDcQAQrRh4SKMH7sW,14,5
USR_0283,3D9i9QaUb6rbljW86fFZrc,5,5
USR_0283,654lELZqLqtqudKZDUveYK,38,5
USR_0283,2u0HEkbKBa5bJ2OiV0rFuM,2,3
USR_0283,59HjlYCeBsxdI0fcm3zglw,9,4
USR_0283,1H03TPPejSqLLugoLbfh5v,5,5
USR_0283,07ipXN6CNTw34qwSYePKpg,7,4
USR_0283,4gzeYkzuzxuzAUTsGcdjqA,13,4
USR_0283,0TCt7OFRdD8PQ6vTRQxNgQ,1,4
USR_0283,5IonbH68pmDKBwcKlyswmR,13,3
USR_0283,5CVvVtd3LeTtNLyoKyv9XB,22,5
USR_0283,1g10rYqM3jJQsWRnXCFcx7,8,5
USR_0283,7mpYhrHLVOqG0AnXVPf1Xq,5,3
USR_0283,7rVp7JknHf1lmd7ay6n0RR,12,5
USR_0284,1aiR8LuuKmJ28KkmA6ZdNc,13,4
USR_0284,7qqtTPQIMXAFubamFBPHG5,21,4
USR_0284,71hhuJLNpxBQLSbbQ6ZWr4,19,4
USR_0284,1W8S6O5RcBCOzPxwroAYBC,8,5
USR_0284,0zmWYM5B06Lw1BQscixW4r,20,5
USR_0284,6VdvNqXQsE5kwKvX2bgzeq,5,5
USR_0284,3BUWNzPWz2mDbptZmGEXpB,1,2
USR_0284,3K81Pncsn6PbEtN585wkcI,8,5
USR_0284,0W5TB5VNs0J16suh3r67P1,3,2
USR_0284,2siiHeRF7C0CREqgdvQARZ,27,5
USR_0284,7aV9xwnPgzTWj3yG0nAURt,16,5
USR_0284,2OLsULggTZNhvLankaHvhR,8,5
USR_0284,6kJtdgi8gC4G4TaKzGq5M8,14,4
USR_0284,5uUlOIGQxxj1KS4dWJwzoS,5,4
USR_0284,58A6LKKoLp1MhFC1kSQdJ7,1,4
USR_0284,7CFDIPOTzWv18EbSWU9dac,2,2
USR_0284,0auKlivXpm76wR63mMJ3pR,1,3
USR_0284,47G0UwKENcjCL4cFNzeQob,24,4
USR_0284,26W5hzHymyTJj29lw0E9hj,2,3
USR_0284,1rIKgCH4H52lrvDcz50hS8,4,1
USR_0284,7cKLOenzViwzoHJWciMIrj,1,1
USR_0284,6S3JlDAGk3uu3NtZbPnuhS,20,5
USR_0284,6tBJvTeP9Z2prjm2SiHxQq,10,3
USR_0284,4hLk7Bjz1XJWNDiqovvgBW,3,3
USR_0284,3q9AtvPJS3xHHmENa6Ilb5,6,4
USR_0284,2K3pnTcOWGQD4TFAazZpgf,18,4
USR_0284,5R4wugcX7fupglixKuYl0u,13,3
USR_0284,5HAkzj1hGbklFIrLM3vuxK,1,3
USR_0284,2EVbINjrzeoZvMPj5KKcGC,17,5
USR_0284,6FO4qmWqhavG6VKMVXQMGA,21,5
USR_0284,2XkkSM1CCpY1ljqohN5ldg,1,1
USR_0284,1mAkH3ZYUWLJHomL7EpfNK,5,4
USR_0284,6rsGb8CpEzedO5KpnjL7F9,22,4
USR_0284,5uvK3SW0P0UCCJKWB7eFUp,4,2
USR_0284,2KBFXH9E7Hwfz430Gy45jf,6,4
USR_0284,6j7oqmFB8mlCfmakwfQU1A,21,5
USR_0284,7unx2Rvsq8D0RfOLRXclTA,8,5
USR_0284,2HTRbbAy1RHTsRbJ0RNcjM,1,4
USR_0284,0wokCRaKD0zPNhMRXAgVsr,4,2
USR_0284,27LyQFdQbui4TnRs05cZ8C,1,4
USR_0285,6khOQwnrLV7JJU85KbwyH2,5,5
USR_0285,5P4KMR8aiKtz2WFxNVYChF,19,5
USR_0285,3yNqCEUyPHAGR6JEw2Guck,5,4
USR_0285,3wjen23Xb9H1kU4V50QyiZ,38,5
USR_0285,1HUcU3GAKCR960czpLbqoD,22,5
USR_0285,1MjVX6auqLExlxP8TRh9oQ,1,3
USR_0285,6G0QWjgXe7XzpcwPchzAaV,2,4
USR_0285,0X5VcxQE4QWORIvlTyZLWQ,9,5
USR_0285,4a9QJKTTcFXJKnCXvSvnaN,19,4
USR_0285,0AYii43okp7aELy7PXu3ef,6,3
USR_0285,2gZUPNdnz5Y45eiGxpHGSc,13,3
USR_0285,4MeN6oa7Hr47dVX5xxqG5W,2,2
USR_0285,3ydQm9YPQIbmU3nA0FYdjB,5,3
USR_0285,5gUBKp6E6BV3hz6IbIiAoD,5,5
USR_0285,5dAwCicFZsIJTH7rTcx5Bi,2,2
USR_0286,2ZheGCM31EbCwUfGs0WJB1,2,3
USR_0286,3nWyiv0PKvAfQLIxpizHma,1,3
USR_0286,4wFmzmj1sIbjr0EkqwWI2Y,4,3
USR_0286,1UExVMn2Abw8UNXWNMo0dZ,14,3
USR_0286,5NP9bhvIp2XGY3Xl0ICAub,9,4
USR_0286,0OglcJUgvwvrOrJhXK8WBj,25,4
USR_0286,0glLzCndjir1JUV46QXmJI,6,4
USR_0286,74xquqL4XH53FmhfpPSfWl,11,4
USR_0286,5wCUdBsdubZ3ZFoJoRsMrY,2,3
USR_0286,5mB0MGsRfKZALHrXjnktCK,10,4
USR_0286,6QAMirtdIeQrFADbaphkjA,1,1
USR_0286,0cELvuwJW1acISUHYB6suj,10,4
USR_0286,5ueyLj6e6oVaTY0KQ6yLaA,10,5
USR_0286,4tYk40Vs6CLY7k2TG4XDlI,30,5
USR_0286,66DILbuY4cdRzjoEWYuQW0,8,4
USR_0286,1YI6wLnlhRIYCBq5vg2tfx,8,4
USR_0287,58cy25QMhRxpDpYWaEsTRZ,34,5
USR_0287,3bkBEBd8G3kvarNlTvCRPU,15,5
USR_0287,0F58GE2TtHBim5o4ZTQUwK,18,5
USR_0287,3a9Zh5BAV0mHdHYPVsvWzc,2,2
USR_0287,2bEOoGCjJJVf60y3aKgXcn,5,4
USR_0287,0ixzR1LXNfGuect63Q58dA,4,2
USR_0287,6VKYuwheBypKvCC0LqdsmN,4,4
USR_0287,3H1SsrSSXeMFNj206eYim8,1,3
USR_0287,0BD9XqvXSSxlHsdBlLKhqA,1,2
USR_0287,6pSrjr3DNEjtK2fp47b05H,22,5
USR_0287,3uEVk75vEnA19H6IZETgSj,21,5
USR_0287,6vubuLvaXL1bO4hQbAzG2E,20,5
USR_0287,5iFCdVNg0X6ElfYAsd7RiE,10,4
USR_0287,3rQqqQef0tVevvbJwgtEM4,7,5
USR_0287,1lm2Wl4dRNQDmgpofXeJv5,8,4
USR_0287,1uk1aYRjjHjHU57wxn7LiS,28,5
USR_0287,7r9clNIrw50hzSa4pmgHjS,2,2
USR_0287,4vcPegtrtRJPUXrnfxqvg9,4,3
USR_0287,6BlUXuuRhMcsdtytnm5v92,8,4
USR_0288,05oMNN5Rbv6rVqyFFG9uTl,5,5
USR_0288,7nTPlTJsViE2s4gCHz0TaE,4,3
USR_0288,0qU28E2KwLUExUeJiYbq6K,5,4
USR_0288,6BxeyeBUOIGbaQQMwvf2Ke,12,4
USR_0288,6ptnbhvG41cshotpMQpziB,7,5
USR_0288,6Lc51BGFer3GD8xAWkDBQ0,11,3
USR_0288,1BhAGRFGNej3LBOba5oRi5,3,3
USR_0288,07m2dSALVCvqaKJ6iqO1Tt,16,5
USR_0288,3uvypVUsiIr1B0BccIcsEh,10,3
USR_0288,0iPGHWVM6qcTARzjk0eKxy,4,1
USR_0288,1B14jXRtoyBS8Y1ciA4uX9,20,5
USR_0288,0JAQUGJudVlhRoAqqhVoYX,1,3
USR_0288,0ADv31kSJhI1VSCQqBbXUU,2,2
USR_0288,00836aJzzfO5nVccZDUoDA,17,4
USR_0288,4sCYKMatyhazyy6r2N7Hp2,7,4
USR_0288,6goIL4sO64AHAO5SaNkLAh,1,2
USR_0288,0B8QzDH7YWih85V5SEMnyJ,3,4
USR_0288,6nJ9UiCGbC4Nc7Kwzt0vZZ,13,5
USR_0288,0jHkgTtTaqg5LNCiYDQPUB,2,3
USR_0288,4VV8iDqggUeRl0h8Dl04Hz,18,5
USR_0288,2CMt0etYxVmDtGSCq8Q4hM,3,3
USR_0288,1Q3Tp2ywl83yRlzegL8JKQ,3,4
USR_0288,0t6DAi9KEiaWOtgTTXGhD2,10,3
USR_0288,3vbxHp7vq9jBcWmlwR5jTE,4,3
USR_0288,6zrlwhxVHtJ3wUE3qpHp97,6,4
USR_0288,6KOJTFfaS5qx7ZJhy93Vij,19,5
USR_0288,3kIdjWDaZ9gs4v2iirkJie,24,5
USR_0288,5ml4MkNMD1Q57EnP07vnbh,18,4
USR_0288,0xugOE2XjA22aCW50dYDpd,1,3
USR_0288,1FdulvpRiLgkseCz7RrNOR,19,4
USR_0288,4tdTnMZx4VIYdXAxL499IH,8,4
USR_0288,0ZpZQMXC3A6LTZH1U5kPdJ,7,3
USR_0288,7JF9TagvvS4GmCB1SHUM38,4,3
USR_0288,3j02zWichNEeIUJ1DbgMpO,27,5
USR_0288,5Oa42RSGLDxisMOE5F4MQE,3,3
USR_0288,1N0VXvVxSoMp66StV03Opo,6,5
USR_0288,1QkDbaPjLHycyBsJzOHexj,5,3
USR_0288,3lh3iiiJeiBXHSZw6u0kh6,28,4
USR_0288,6PAvEeeSw7zuaQTUnoZPlg,1,4
USR_0288,6Xs5lfOgmATY44P0Mz6iK5,24,5
USR_0288,460DKckZv7K9xt3yTDO8VO,19,5
USR_0288,1MaI6NwdrqnE3mRzOYTpoo,14,5
USR_0288,4pDrETIPCEwQlGw5XofQw6,2,4
USR_0288,5ki0dDFazDqshp9Sxyivac,12,3
USR_0288,150PDsZRfvtT2ItUYRjp5B,7,3
USR_0289,4e5VTQOYAarg46eociDvZZ,12,3
USR_0289,6X15XzKSCNiGJhbinKrZg3,2,3
USR_0289,2IC0cKlmDwsgmi1zlVDbQk,9,5
USR_0289,33rup6we71Wc01mi907wrn,9,4
USR_0289,1pkMzGqBBS10nDiiYrNGGJ,17,5
USR_0289,0gf5aDrh0wyGy5vQo0HlIK,12,5
USR_0289,2OcUSuvHINLaIaXXA3tN8M,2,4
USR_0289,1AWQoqb9bSvzTjaLralEkT,5,4
USR_0289,6RK76ikiQGgAxRb7AKN5f3,10,3
USR_0289,3aayFmSl21VgL3vybq2EAe,6,3
USR_0289,6A9mMKHYdeUJGvQDKChC0C,1,4
USR_0289,2smax1OWAxOo63p14G8KZx,1,3
USR_0289,4rpfA2rFOC7FMGxFNktB0i,5,4
USR_0289,1U56SWcLxXtqcVqRJ4JFLf,26,5
USR_0289,1L4NadMj3Jj7YgGaikyhfr,2,4
USR_0289,68vgtRHr7iZHpzGpon6Jlo,5,4
USR_0289,4kcr6KQm3u9s3zZAipGhTO,27,5
USR_0289,6YD9XQ6woFtacq7kPCfEGL,1,3
USR_0289,7h7auhB99KXrWRLH1DUGbP,4,1
USR_0289,6A0vng1rw4wppz1BZ4cuaQ,8,4
USR_0289,0NnYZbIlRXa4LSSsGc7960,4,4
USR_0289,3XeB1bCs6NSaLKmTkVbx6R,22,5
USR_0289,4UiLR6XySIF6ocpJgDKBjv,7,3
USR_0289,2RX53kRlq6VqR8ipSuFZ2A,1,3
USR_0289,6fRz1VOmZlrqP5r1syjZaS,7,5
USR_0289,6HJhWISRKPveFPQtdGCzgT,2,2
USR_0289,12PIGj5af8InI0f3mycuLU,1,3
USR_0289,376J7zUye0XxgMXKGqllH3,1,4
USR_0289,2iaixErOLRO74Bd7404XdL,2,3
USR_0289,5u5F7qLDvZjBSktaDp4HxB,14,4
USR_0289,63gWjijScXLUT8LZVcqHpL,7,4
USR_0289,70hqKemXMJdDqUZkI5BXFR,8,5
USR_0289,2lWbP72w8rmQ1fcBVO17TH,16,4
USR_0289,0UGcQbBQ2S6Pg7A9sj1aVa,9,4
USR_0289,3Ddgh4ZwVIkLx0f4WeDFmo,21,5
USR_0289,6klZDCEsQzMELAPyovvpUw,9,3
USR_0289,24ndxWxnB4jjvvsS9SJn9i,5,3
USR_0289,2UPSXRSGDZE5uy3cNCsM58,11,5
USR_0289,3wzUW14zii6tuwNoR8e3jM,14,4
USR_0289,0gIkNWyRkjF0gBX00NGqaO,16,5
USR_0289,2yECbGj7DfxNSSVuMBELeG,4,3
USR_0289,7BskrIjhREF7PVBF4a0tNF,12,3
USR_0289,5qBqBdfTEIWJwAS0Jm2F5R,5,5
USR_0289,5NetSTs4dgiR6GLrZOQcwJ,6,4
USR_0289,6XTLPEbufErCwGURyHpdJk,13,4
USR_0289,5usNPz6U1acDrkUYekGYDY,5,5
USR_0290,27fyNGvLjE0WUCO7NSDQ6J,10,4
USR_0290,6YeFtNlsTd5YCXFLj0Ub3E,2,4
USR_0290,31TrHN2DsruJSBUXoE1kdh,9,4
USR_0290,5coYD44PLsyEe42PrIul2D,18,5
USR_0290,4XudCa7ZGffGtHPv05iYzq,10,5
USR_0290,6CCkq87g6MxHZ5uCYCqdk1,2,4
USR_0290,1u9iIukLvxQgahsrPjqcmV,17,5
USR_0290,5W8YXBz9MTIDyrpYaCg2Ky,39,4
USR_0290,2hS6hOV5JiaR4VweiNG92n,1,3
USR_0290,18q8W11QNDEfhYIxwypTQK,19,5
USR_0290,6A1Z9boU1zGmvHAWL8rYwv,3,3
USR_0290,65fDxQfQgnrkTSCI23vwni,21,5
USR_0290,1OBUY61V7sX1vcS99PxKLa,3,3
USR_0290,2MJMOHpIQVZl6JvUvUnopC,7,4
USR_0290,72ifXWzsq5l5Cw8KEPUuoa,5,3
USR_0290,7JEP3H6dQ9zvSRnuq7EjfU,6,5
USR_0290,0wJIFdZTLwl4ZQ6RNLOxQN,3,2
USR_0290,2Ad1hM1sLN6tOV2Hi5sNSq,12,4
USR_0290,2SYhgayoCvRsU8eJ4ZRDbM,1,4
USR_0290,05Ez6KwjICkscWQVTsT3f5,5,5
USR_0290,1raxsVXIs7WrI8apWGkWDk,2,4
USR_0290,4RU7rnJBOXCzWmsLDqUaFC,3,3
USR_0290,1Jy8ux5jagFEKPSY42pLvB,3,2
USR_0290,6DbeD9iycK3v1RwEy1i124,2,4
USR_0290,4KSljblpjITY4IsjkKSqK4,3,1
USR_0290,0iEtKXVHQso6ZblgCo48tA,12,4
USR_0290,2ldwopQUfCiBeTG2kazF63,1,1
USR_0290,6m192NGYZHIbO5UBkkM4oN,12,4
USR_0290,3Lw15SXR1a4fzjbyls10As,13,4
USR_0290,7cz506PyIgh2bMN90Mc8Tn,27,5
USR_0290,0PzHVuwai3BZpkkI0yhxn0,3,4
USR_0290,3iFvvZsV5PQIKqoI6oDpEu,1,3
USR_0290,3CCadYCbIBARPHRWN862pt,13,3
USR_0290,1SMDuZThgauvMckxone4sT,18,5
USR_0290,7JiCaZ93B0hdj3XwFqwn4W,2,4
USR_0290,0qAXnakSGdAMnK6Ot7MdXA,13,5
USR_0290,1orgfjGJoycODSItcGVatE,38,4
USR_0290,33asoyNKB2GHofg3oiw081,4,3
USR_0290,4kn9KYtaHVYby9jPmURT8h,1,3
USR_0290,6GnhWMhgJb7uyiiPEiEkDA,19,5
USR_0290,3dEzYNyesyOcDASqpvwmNc,4,3
USR_0290,4vmERH5UYG1FLcR2sTBcjY,12,3
USR_0290,169mBDYNy6SFx2gb28pG1e,6,4
USR_0291,2lVYcVskw2ZgVogwOuv8sG,11,3
USR_0291,306litzTzjMQqyXlF9HxHd,7,4
USR_0291,3dZBly8ggcocuLeJjazyNK,15,5
USR_0291,4Zl1eVGzZ0n8tuPiuTTI2W,10,3
USR_0291,5hTQHYfAK535AR0eWFgetN,1,3
USR_0291,4Ipkl1UfrliHN2w6UfWjhi,7,4
USR_0291,4vXtSl7omsYgTRANnIudOS,37,5
USR_0291,3xN2ADbNH7e6q4I4kpT4n6,7,4
USR_0291,3JkZE1AhBXe1AmQqG8cDql,2,2
USR_0291,3175QPd61uVTH5ZQvPy8DM,1,4
USR_0291,17D4ioKr2pznYC2fk6r1cM,1,4
USR_0291,2oDqmfa2g8W893LlwJG1qu,3,4
USR_0291,7t8RNLtjmNY1F1OBHhwcVj,16,5
USR_0291,6Q07L8yxbHnEx7libQOc31,11,4
USR_0291,532vPzkjAV7fwEgjypZMKW,20,4
USR_0291,1w2rGdR5AsRGAx2ABZDXLi,15,5
USR_0291,4V3VshJLUTCIWa77YiAkvM,8,5
USR_0291,7JoGKrDZdGhJyB4WSfE2qp,4,4
USR_0291,6kUCOYzX7YTaQMIXzlpfhp,10,5
USR_0291,4AwJDh8ErDvjeiswR41DKM,9,4
USR_0292,4CFrcvpTt9np8GNsAKMMkH,6,5
USR_0292,2B4oDTNdmVGVplWTFoSwbx,6,4
USR_0292,5BOwOyJwDuSaeKsSQpFlrs,11,5
USR_0292,1NDXr8jNSb1j2HLDfe8KF8,3,2
USR_0292,1dF5Y2dd7Wm4wZKvVjWBpr,1,4
USR_0292,6vj3vwCTMilZQ1OfKBdLJd,4,4
USR_0292,2WGvTQyu6fy4b50rU5Ys8s,7,4
USR_0292,7pHECccR6FiKZqFhjULGbB,12,4
USR_0292,3s6D41Xtshm7Ltjaw43BT0,4,4
USR_0292,3tAxWrO2jVGL6n8i5X8A7g,5,4
USR_0292,60NMp2g45KfA8UlwXfVjVE,3,3
USR_0292,6FWpBU2X52Xx060s3EHlUm,5,4
USR_0292,2h4Ci2frzesz2TWFpF2Bzb,9,3
